_id,title,year,vote_count,vote_average
664b369af5b7b67b6665c710,Jack the Giant Slayer,2013,4772,5.829
664b369af5b7b67b6665c711,Wish Dragon,2021,1258,7.908
664b369af5b7b67b6665c712,Men in Black 3,2012,10015,6.518
664b369af5b7b67b6665c713,The English Patient,1996,2061,7.173
664b369af5b7b67b6665c714,Inferno,2016,6100,6.066
664b369af5b7b67b6665c715,The Virgin Suicides,2000,3091,7.11
664b369af5b7b67b6665c716,The Maltese Falcon,1941,1592,7.7
664b369af5b7b67b6665c717,Prisoners,2013,11328,8.096
664b369af5b7b67b6665c718,Awakenings,1990,2426,7.8
664b369af5b7b67b6665c719,Dinosaur,2000,2401,6.531
664b369af5b7b67b6665c71a,Dracula,1931,1126,7.16
664b369af5b7b67b6665c71b,47 Ronin,2013,3704,6.176
664b369af5b7b67b6665c71c,Troll,2022,1615,6.642
664b369af5b7b67b6665c71d,Homefront,2013,3384,6.956
664b369af5b7b67b6665c71e,Shutter,2004,1140,7.251
664b369af5b7b67b6665c71f,Army of Thieves,2021,1907,6.842
664b369af5b7b67b6665c720,The Day After Tomorrow,2004,7823,6.529
664b369af5b7b67b6665c721,Super Troopers 2,2018,443,5.859
664b369af5b7b67b6665c722,Plane,2023,2060,6.969
664b369af5b7b67b6665c723,Dragon Ball Z: The Tree of Might,1990,531,6.5
664b369af5b7b67b6665c724,Disclosure,1994,1121,6.265
664b369af5b7b67b6665c725,Lemony Snicket's A Series of Unfortunate Events,2004,4857,6.819
664b369af5b7b67b6665c726,Dragon Ball Z: The Return of Cooler,1992,907,6.494
664b369af5b7b67b6665c727,The Cabin in the Woods,2012,7589,6.617
664b369af5b7b67b6665c728,The Remaining,2014,399,6.009
664b369af5b7b67b6665c729,Brother Bear 2,2006,1426,6.6
664b369af5b7b67b6665c72a,May December,2023,553,6.719
664b369af5b7b67b6665c72b,From Russia with Love,1963,2853,7.074
664b369af5b7b67b6665c72c,Wifelike,2022,246,6.856
664b369af5b7b67b6665c72d,Beowulf,2007,2716,5.9
664b369af5b7b67b6665c72e,Kingpin,1996,822,6.51
664b369af5b7b67b6665c72f,In the Land of Saints and Sinners,2023,199,6.482
664b369af5b7b67b6665c730,Mars Attacks!,1996,5201,6.403
664b369af5b7b67b6665c731,Ant-Man and the Wasp,2018,12922,6.941
664b369af5b7b67b6665c732,Rocky III,1982,3936,6.889
664b369af5b7b67b6665c733,Mortal Engines,2018,4500,6.197
664b369af5b7b67b6665c734,Lightyear,2022,3283,7
664b369af5b7b67b6665c735,Dragon Ball Z: Broly - Second Coming,1994,627,6.7
664b369af5b7b67b6665c736,RoboCop,2014,5343,5.869
664b369af5b7b67b6665c737,Enchanted,2007,5259,6.817
664b369af5b7b67b6665c738,To Catch a Thief,1955,1426,7.3
664b369af5b7b67b6665c739,Shark Tale,2004,6148,6.03
664b369af5b7b67b6665c73a,Cast Away,2000,11002,7.665
664b369af5b7b67b6665c73b,The Expendables 2,2012,6532,6.341
664b369af5b7b67b6665c73c,The Outlaw Josey Wales,1976,1082,7.4
664b369af5b7b67b6665c73d,The Final Girls,2015,1220,6.4
664b369af5b7b67b6665c73e,Winnie the Pooh: Blood and Honey,2023,1214,5.133
664b369af5b7b67b6665c73f,Pretty Baby,1978,331,7.008
664b369af5b7b67b6665c740,The Lego Movie,2014,7575,7.419
664b369af5b7b67b6665c741,The Princess Diaries,2001,4775,6.952
664b369af5b7b67b6665c742,Saw III,2006,4351,6.403
664b369af5b7b67b6665c743,Rush Hour 2,2001,3914,6.734
664b369af5b7b67b6665c744,WarGames,1983,1771,7.077
664b369af5b7b67b6665c745,The Smurfs 2,2013,2115,5.768
664b369af5b7b67b6665c746,The Magnificent Seven,2016,5735,6.434
664b369af5b7b67b6665c747,Naruto Shippuden the Movie,2007,829,7.4
664b369af5b7b67b6665c748,Ferrari,2023,727,6.473
664b369af5b7b67b6665c749,Death Race,2008,3614,6.256
664b369af5b7b67b6665c74a,Dumbo,2019,4212,6.627
664b369af5b7b67b6665c74b,Charlie's Angels: Full Throttle,2003,2920,5.471
664b369af5b7b67b6665c74c,Wicked Little Letters,2024,141,7
664b369af5b7b67b6665c74d,Roald Dahl's The Witches,2020,2717,6.377
664b369af5b7b67b6665c74e,The Purge: Anarchy,2014,6246,6.6
664b369af5b7b67b6665c74f,V for Vendetta,2006,14076,7.9
664b369af5b7b67b6665c750,The Underdoggs,2024,146,6.952
664b369af5b7b67b6665c751,Edtv,1999,597,5.954
664b369af5b7b67b6665c752,Batman Returns,1992,6265,6.925
664b369af5b7b67b6665c753,Man on Fire,2004,4926,7.462
664b369af5b7b67b6665c754,Onward,2020,5942,7.698
664b369af5b7b67b6665c755,1917,2019,11945,7.994
664b369af5b7b67b6665c756,Ghost in the Shell,1995,3231,7.928
664b369af5b7b67b6665c757,Scary Movie,2000,6680,6.356
664b369af5b7b67b6665c758,Drive,2011,12215,7.579
664b369af5b7b67b6665c759,Last Seen Alive,2022,879,6.494
664b369af5b7b67b6665c75a,The Usual Suspects,1995,10059,8.187
664b369af5b7b67b6665c75b,Ammonite,2020,542,7.007
664b369af5b7b67b6665c75c,Saw II,2005,5179,6.591
664b369af5b7b67b6665c75d,Death Race: Beyond Anarchy,2018,315,6.198
664b369af5b7b67b6665c75e,Amsterdam,2022,1378,6.062
664b369af5b7b67b6665c75f,"I, Robot",2004,11430,6.946
664b369af5b7b67b6665c760,Final Destination 5,2011,3248,6.101
664b369af5b7b67b6665c761,The Kindred,2021,112,6.4
664b369af5b7b67b6665c762,Legend,2015,3703,7.045
664b369af5b7b67b6665c763,21 Jump Street,2012,9986,6.881
664b369af5b7b67b6665c764,Training Day,2001,5672,7.497
664b369af5b7b67b6665c765,Training Day,2001,5672,7.497
664b369af5b7b67b6665c766,Nanny McPhee and the Big Bang,2010,1770,6.3
664b369af5b7b67b6665c767,Lights Out,2016,3757,6.349
664b369af5b7b67b6665c768,King Kong,1933,1407,7.605
664b369af5b7b67b6665c769,Hocus Pocus,1993,2879,7.052
664b369af5b7b67b6665c76a,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",2014,164,7.11
664b369af5b7b67b6665c76b,The Hustle,2019,2418,6.199
664b369af5b7b67b6665c76c,Jiu Jitsu,2020,582,4.836
664b369af5b7b67b6665c76d,Tomorrow Never Dies,1997,2944,6.357
664b369af5b7b67b6665c76e,No Country for Old Men,2007,11561,7.9
664b369af5b7b67b6665c76f,Ninja Assassin,2009,1478,6.623
664b369af5b7b67b6665c770,Law Abiding Citizen,2009,4936,7.386
664b369af5b7b67b6665c771,Jules,2023,192,7.292
664b369af5b7b67b6665c772,Source Code,2011,8033,7.302
664b369af5b7b67b6665c773,El Camino: A Breaking Bad Movie,2019,4698,6.957
664b369af5b7b67b6665c774,In the Mood for Love,2000,2558,8.105
664b369af5b7b67b6665c775,Red Notice,2021,5530,6.778
664b369af5b7b67b6665c776,300,2007,13318,7.181
664b369af5b7b67b6665c777,Little Eggs: A Frozen Rescue,2022,335,7.649
664b369af5b7b67b6665c778,American Pie Presents: The Naked Mile,2006,1971,5.514
664b369af5b7b67b6665c779,Double Indemnity,1944,1713,8.1
664b369af5b7b67b6665c77a,Captain America: The First Avenger,2011,20913,6.999
664b369af5b7b67b6665c77b,Cherry,2021,1201,7.351
664b369af5b7b67b6665c77c,Dragon Ball Z: Broly – The Legendary Super Saiyan,1993,860,7.212
664b369af5b7b67b6665c77d,Roald Dahl's Matilda the Musical,2022,692,6.783
664b369af5b7b67b6665c77e,Zombie Flesh Eaters,1979,560,6.6
664b369af5b7b67b6665c77f,Scary Movie 4,2006,3133,5.477
664b369af5b7b67b6665c780,Scent of a Woman,1992,3242,7.8
664b369af5b7b67b6665c781,Æon Flux,2005,2138,5.605
664b369af5b7b67b6665c782,Badlands,1974,1131,7.515
664b369af5b7b67b6665c783,Dog,2022,1447,7.332
664b369af5b7b67b6665c784,The Croods,2013,6842,6.911
664b369af5b7b67b6665c785,Journey 2: The Mysterious Island,2012,4093,6.157
664b369af5b7b67b6665c786,The Good Lie,2014,472,7.3
664b369af5b7b67b6665c787,Chronicle,2012,5110,6.82
664b369af5b7b67b6665c788,Gone with the Wind,1939,3892,7.956
664b369af5b7b67b6665c789,Death Race 2,2010,1051,5.82
664b369af5b7b67b6665c78a,5 Centimeters per Second,2007,1865,7.312
664b369af5b7b67b6665c78b,Starship Troopers,1997,4688,7.057
664b369af5b7b67b6665c78c,Pocahontas,1995,5500,6.927
664b369af5b7b67b6665c78d,Armageddon,1998,7665,6.838
664b369af5b7b67b6665c78e,Dolemite Is My Name,2019,1124,7
664b369af5b7b67b6665c78f,Goldfinger,1964,3417,7.351
664b369af5b7b67b6665c790,Final Destination,2000,5366,6.593
664b369af5b7b67b6665c791,Sexual Chronicles of a French Family,2012,306,5.2
664b369af5b7b67b6665c792,Clash of the Titans,2010,6040,5.888
664b369af5b7b67b6665c793,Babe,1995,2782,6.222
664b369af5b7b67b6665c794,Night at the Museum: Secret of the Tomb,2014,5689,6.212
664b369af5b7b67b6665c795,Annabelle,2014,5920,5.772
664b369af5b7b67b6665c796,Stand by Me Doraemon,2014,510,7.298
664b369af5b7b67b6665c797,The Dictator,2012,5662,6.19
664b369af5b7b67b6665c798,Sin City,2005,7860,7.456
664b369af5b7b67b6665c799,The Legend of Zorro,2005,2778,6.121
664b369af5b7b67b6665c79a,The Intouchables,2011,16790,8.279
664b369af5b7b67b6665c79b,Into the Wild,2007,9309,7.806
664b369af5b7b67b6665c79c,Girl in the Basement,2021,638,7.695
664b369af5b7b67b6665c79d,Storks,2016,2267,6.653
664b369af5b7b67b6665c79e,Conan the Destroyer,1984,1415,6.092
664b369af5b7b67b6665c79f,Sorry to Bother You,2018,1474,6.821
664b369af5b7b67b6665c7a0,Police Academy,1984,2547,6.676
664b369af5b7b67b6665c7a1,Down,2019,231,6.846
664b369af5b7b67b6665c7a2,Seed of Chucky,2004,1532,5.448
664b369af5b7b67b6665c7a3,The Kissing Booth,2018,7076,7.206
664b369af5b7b67b6665c7a4,"Miraculous World: New York, United HeroeZ",2020,1062,8.136
664b369af5b7b67b6665c7a5,Life of Pi,2012,12773,7.4
664b369af5b7b67b6665c7a6,Antz,1998,4293,6.152
664b369af5b7b67b6665c7a7,Queenpins,2021,395,6.5
665daecc46c898799d015a8c,Kingdom of the Planet of the Apes,2024,751,6.955
665daecc46c898799d015a8d,Civil War,2024,1188,7.135
665daecc46c898799d015a8e,Godzilla x Kong: The New Empire,2024,2422,7.242
665daecc46c898799d015a8f,Atlas,2024,519,6.732
665daecc46c898799d015a90,Tarot,2024,262,6.397
665daecc46c898799d015a91,The First Omen,2024,321,6.849
665daecc46c898799d015a92,The Fall Guy,2024,947,7.314
665daecc46c898799d015a93,Boy Kills World,2024,186,6.879
665daecc46c898799d015a94,Furiosa: A Mad Max Saga,2024,607,7.7
665daecc46c898799d015a95,Godzilla Minus One,2023,1345,7.674
665daecc46c898799d015a96,Kung Fu Panda 4,2024,1854,7.115
665daecc46c898799d015a97,Dune: Part Two,2024,4284,8.172
665daecc46c898799d015a98,The Garfield Movie,2024,130,6.535
665daecc46c898799d015a99,Immaculate,2024,528,6.3
665daecc46c898799d015a9a,Fast X,2023,5224,7.122
665daecc46c898799d015a9b,Oppenheimer,2023,8211,8.097
665daecc46c898799d015a9c,xXx,2002,4078,5.934
665daecc46c898799d015a9d,Migration,2023,1396,7.446
665daecc46c898799d015a9e,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023,176,7.619
665daecc46c898799d015a9f,Dune,2021,11810,7.782
665daecc46c898799d015aa0,Mad Max: Fury Road,2015,21845,7.598
665daecc46c898799d015aa1,Barbie,2023,8379,7.054
665daecc46c898799d015aa2,Black Lotus,2023,108,6.5
665daecc46c898799d015aa3,No Way Up,2024,702,6.444
665daecc46c898799d015aa4,Challengers,2024,855,7.271
665daecc46c898799d015aa5,Ghostbusters: Frozen Empire,2024,915,6.651
665daecc46c898799d015aa6,The Idea of You,2024,936,7.429
665daecc46c898799d015aa7,The Batman,2022,9661,7.676
665daecc46c898799d015aa8,The Flash,2023,3932,6.733
665daecc46c898799d015aa9,Turning Red,2022,4981,7.389
665daecc46c898799d015aaa,The Matrix,1999,24965,8.217
665daecc46c898799d015aab,Deadpool,2016,29966,7.613
665daecc46c898799d015aac,Madame Web,2024,1374,5.6
665daecc46c898799d015aad,Star Wars,1977,20067,8.203
665daecc46c898799d015aae,Thor: Ragnarok,2017,20259,7.593
665daecc46c898799d015aaf,Alien,1979,14012,8.154
665daecc46c898799d015ab0,Ape vs Mecha Ape,2023,217,5.675
665daecc46c898799d015ab1,Abigail,2024,634,6.826
665daecc46c898799d015ab2,Logan,2017,18754,7.818
665daecc46c898799d015ab3,Interstellar,2014,34452,8.434
665daecc46c898799d015ab4,The Terminator,1984,12597,7.666
665daecc46c898799d015ab5,Ghostbusters,2016,6245,5.358
665daecc46c898799d015ab6,Iron Man 2,2010,20495,6.841
665daecc46c898799d015ab7,Joker,2019,24667,8.161
665daecc46c898799d015ab8,Tenet,2020,9444,7.183
665daecc46c898799d015ab9,Black Panther,2018,21715,7.385
665daecc46c898799d015aba,X,2022,2810,6.73
665daecc46c898799d015abb,Road House,2024,1843,7.026
665daecc46c898799d015abc,Pulp Fiction,1994,27165,8.489
665daecc46c898799d015abd,Captain Marvel,2019,15314,6.822
665daecc46c898799d015abe,Wonder Woman,2017,19559,7.227
665daecc46c898799d015abf,Spectre,2015,10268,6.543
665daecc46c898799d015ac0,Inside Out,2015,20399,7.914
665daecc46c898799d015ac1,Bird Box,2018,9625,6.842
665daecc46c898799d015ac2,My Fault,2023,2556,7.977
665daecc46c898799d015ac3,Rocky,1976,7572,7.787
665daecc46c898799d015ac4,Inception,2010,35803,8.368
665daecc46c898799d015ac5,The Marvels,2023,2347,6.133
665daecc46c898799d015ac6,Predator,1987,7753,7.528
665daecc46c898799d015ac7,Arrival,2016,17309,7.602
665daecc46c898799d015ac8,IF,2024,101,7.05
665daecc46c898799d015ac9,Alienoid,2022,345,6.896
665daecc46c898799d015aca,Split,2017,16933,7.344
665daecc46c898799d015acb,Donnie Darko,2001,12056,7.779
665daecc46c898799d015acc,The Matrix,1999,24968,8.2
665daecc46c898799d015acd,Wonka,2023,3032,7.165
665daecc46c898799d015ace,Death Wish,2018,2481,6.16
665daecc46c898799d015acf,The Omen,1976,1999,7.4
665daecc46c898799d015ad0,Alien: Covenant,2017,8217,6.111
665daecc46c898799d015ad1,Dawn of the Planet of the Apes,2014,10983,7.323
665daecc46c898799d015ad2,Baywatch,2017,7835,6.093
665daecc46c898799d015ad3,Superman,1978,3682,7.137
665daecc46c898799d015ad4,Green Book,2018,11214,8.243
665daecc46c898799d015ad5,Babylon,2022,2823,7.414
665daecc46c898799d015ad6,Con Air,1997,4015,6.749
665daecc46c898799d015ad7,Doctor Strange,2016,21639,7.422
665daecc46c898799d015ad8,Misery,1990,4474,7.756
665daecc46c898799d015ad9,Gifted,2017,5236,8.036
665daecc46c898799d015ada,Dark Phoenix,2019,6284,5.976
665daecc46c898799d015adb,Serenity,2005,3377,7.379
665daecc46c898799d015adc,Gravity,2013,14962,7.165
665daecc46c898799d015add,RoboCop,1987,4913,7.32
665daecc46c898799d015ade,Morbius,2022,4118,6.038
665daecc46c898799d015adf,Taxi Driver,1976,11830,8.151
665daecc46c898799d015ae0,Rebel Moon - Part Two: The Scargiver,2024,830,6.123
665daecc46c898799d015ae1,Total Recall,1990,5567,7.302
665daecc46c898799d015ae2,Dark City,1998,2703,7.323
665daecc46c898799d015ae3,Becoming,2020,148,7.412
665daecc46c898799d015ae4,Baby Driver,2017,15259,7.451
665daecc46c898799d015ae5,Halloween,2018,4549,6.556
665daecc46c898799d015ae6,Judge Dredd,1995,2346,5.788
665daecc46c898799d015ae7,Venom,2018,15368,6.828
665daecc46c898799d015ae8,Kate,2021,1437,6.642
665daecc46c898799d015ae9,Se7en,1995,20394,8.373
665daecc46c898799d015aea,IF,2024,101,7.05
665daecc46c898799d015aeb,Citizen Kane,1941,5318,8.008
665daecc46c898799d015aec,Scarface,1983,11396,8.169
665daecc46c898799d015aed,Logan Lucky,2017,3379,6.725
665daecc46c898799d015aee,Justice League,2017,12669,6.087
665daecc46c898799d015aef,Silence,2016,2969,7.125
665daecc46c898799d015af0,Stand by Me,1986,5656,7.856
665daecc46c898799d015af1,Total Recall,2012,5323,6.014
665daecc46c898799d015af2,Jaws,1975,10063,7.662
665daecc46c898799d015af3,The Void,2016,1175,5.949
665daecc46c898799d015af4,Creepshow,1982,971,6.935
665daecc46c898799d015af5,Damaged,2024,113,5.531
665daecc46c898799d015af6,Angel Heart,1987,1461,7.1
665daecc46c898799d015af7,Deadpool 2,2018,17109,7.487
665daecc46c898799d015af8,Prey,2022,6341,7.719
665daecc46c898799d015af9,Last Summer,2023,104,5.952
665daecc46c898799d015afa,Chappie,2015,7708,6.781
665daecc46c898799d015afb,War for the Planet of the Apes,2017,8622,7.194
665daecc46c898799d015afc,Spider-Man: Homecoming,2017,21261,7.337
665daecc46c898799d015afd,It Chapter Two,2019,8439,6.846
665daecc46c898799d015afe,Skyscraper,2018,4834,6.315
665daecc46c898799d015aff,Chinatown,1974,3656,7.915
665daecc46c898799d015b00,Shazam!,2019,9236,7.017
665daecc46c898799d015b01,Ghostbusters,1984,8649,7.485
665daecc46c898799d015b02,Species,1995,1568,5.964
665daecc46c898799d015b03,Avengers: Infinity War,2018,28944,8.246
665daecc46c898799d015b04,Blade,1998,5770,6.785
665daecc46c898799d015b05,Rings,2017,2429,4.974
665daecc46c898799d015b06,Lady Bird,2017,8221,7.3
665daecc46c898799d015b07,Lady Bird,2017,8223,7.3
665daecc46c898799d015b08,U Turn,1997,702,6.641
665daecc46c898799d015b09,Grease,1978,7020,7.396
665daecc46c898799d015b0a,Aquaman,2018,13721,6.896
665daecc46c898799d015b0b,Nobody,2021,6773,7.968
665daecc46c898799d015b0c,Creed II,2018,5262,7.03
665daecc46c898799d015b0d,The Nun,2018,6460,5.891
665daecc46c898799d015b0e,Crooklyn,1994,132,6.78
665daecc46c898799d015b0f,Halloween,1978,5354,7.554
665daecc46c898799d015b10,Allied,2016,4417,6.792
665daecc46c898799d015b11,Melancholia,2011,3380,7.195
665daecc46c898799d015b12,The Blues Brothers,1980,4042,7.741
665daecc46c898799d015b13,I Am Mother,2019,2466,6.691
665daecc46c898799d015b14,The Abyss,1989,2854,7.351
665daecc46c898799d015b15,Scrooge,1970,129,6.9
665daecc46c898799d015b16,The Creator,2023,2685,7.104
665daecc46c898799d015b17,Evil Dead II,1987,2986,7.547
665daecc46c898799d015b18,Downsizing,2017,3689,5.351
665daecc46c898799d015b19,Black Widow,2021,9840,7.255
665daecc46c898799d015b1a,The American,2010,1299,5.945
665daecc46c898799d015b1b,Spider-Man: No Way Home,2021,19451,7.966
665daecc46c898799d015b1c,Arthur the King,2024,263,7.781
665daecc46c898799d015b1d,Holmes & Watson,2018,822,4.269
665daecc46c898799d015b1e,The Three Musketeers: Milady,2023,430,6.465
665daecc46c898799d015b1f,SPY x FAMILY CODE: White,2023,102,7.279
665daecc46c898799d015b20,Get Out,2017,16856,7.622
665daecc46c898799d015b21,Detroit,2017,1591,7.302
665daecc46c898799d015b22,Iron Man 3,2013,21721,6.928
665daecc46c898799d015b23,Scream 2,1997,3981,6.492
665daecc46c898799d015b24,A Quiet Place,2018,13621,7.397
665daecc46c898799d015b25,Manhattan,1979,2309,7.743
665daecc46c898799d015b26,Cop Land,1997,1497,6.783
665daecc46c898799d015b27,Toy Story,1995,17910,7.971
665daecc46c898799d015b28,Rise of the Planet of the Apes,2011,11471,7.318
665daecc46c898799d015b29,Rocky IV,1985,4245,7.084
665daecc46c898799d015b2a,Wonder Woman 1984,2020,8197,6.441
665daecc46c898799d015b2b,Saw X,2023,1719,7.283
665daecc46c898799d015b2c,Metropolis,1927,2621,8.137
665daecc46c898799d015b2d,Predators,2010,3939,6.257
665daecc46c898799d015b2e,GoodFellas,1990,12433,8.465
665daecc46c898799d015b2f,Wish,2023,1231,6.457
665daecc46c898799d015b30,Bumblebee,2018,5906,6.724
665daecc46c898799d015b31,Avatar: The Way of Water,2022,11336,7.625
665daecc46c898799d015b32,Jackie,2016,2258,6.445
665daecc46c898799d015b33,The Rock,1996,4504,7.13
665daecc46c898799d015b34,The Grey,2012,3713,6.564
665daecc46c898799d015b35,Rocky V,1990,3065,5.773
665daecc46c898799d015b36,The Dry,2021,592,6.774
665daecc46c898799d015b37,Wind River,2017,5000,7.433
665daecc46c898799d015b38,Black Panther: Wakanda Forever,2022,6168,7.127
665daecc46c898799d015b39,The General,1926,1177,7.962
665daecc46c898799d015b3a,The Mummy,2017,7004,5.509
665daecc46c898799d015b3b,The Wages of Fear,2024,248,5.8
665daecc46c898799d015b3c,The Lion King,2019,9717,7.114
665daecc46c898799d015b3d,Fight Club,1999,28598,8.442
665daecc46c898799d015b3e,The Hunt,2020,3044,6.648
665daecc46c898799d015b3f,Garfield,2004,3857,5.7
665daecc46c898799d015b40,Free Guy,2021,8330,7.508
665daecc46c898799d015b41,Brightburn,2019,3016,6.13
665daecc46c898799d015b42,Ex Machina,2015,12896,7.573
665daecc46c898799d015b43,Fargo,1996,7782,7.862
665daecc46c898799d015b44,Eyes Wide Shut,1999,5928,7.479
665daecc46c898799d015b45,The Layover,2017,679,5.381
665daecc46c898799d015b46,The Big Sleep,1946,985,7.596
665daecc46c898799d015b47,Hustlers,2019,2855,6.478
665daecc46c898799d015b48,The Irishman,2019,6575,7.607
665daecc46c898799d015b49,Creed III,2023,2361,7.13
665daecc46c898799d015b4a,Geostorm,2017,4656,6.119
665daecc46c898799d015b4b,Exhuma,2024,126,7.44
665daecc46c898799d015b4c,Heat,1995,7017,7.919
665daecc46c898799d015b4d,Avengers: Endgame,2019,24935,8.253
665daecc46c898799d015b4e,Scream,1996,6667,7.423
665daecc46c898799d015b4f,Uncut Gems,2019,4549,7.152
665daecc46c898799d015b50,The Departed,2006,14471,8.168
665daecc46c898799d015b51,The Suicide Squad,2021,8263,7.522
665daecc46c898799d015b52,It,2017,18617,7.24
665daecc46c898799d015b53,The Beekeeper,2024,2456,7.397
665daecc46c898799d015b54,Kong: Skull Island,2017,10183,6.539
665daecc46c898799d015b55,Ocean's Eight,2018,8101,6.984
665daecc46c898799d015b56,Red Sparrow,2018,5791,6.534
665daecc46c898799d015b57,The New Mutants,2020,3291,6.105
665daecc46c898799d015b58,Blue Velvet,1986,3172,7.624
665daecc46c898799d015b59,Transformers: Rise of the Beasts,2023,4274,7.334
665daecc46c898799d015b5a,The Super Mario Bros. Movie,2023,8480,7.675
665daecc46c898799d015b5b,Cocaine Bear,2023,1857,6.096
665daecc46c898799d015b5c,Hellraiser,1987,2426,6.884
665daecc46c898799d015b5d,Dumb and Dumber,1994,5893,6.624
665daecc46c898799d015b5e,Creation of the Gods I: Kingdom of Storms,2023,261,7.1
665daecc46c898799d015b5f,Poor Things,2023,3456,7.8
665daecc46c898799d015b60,True Romance,1993,2613,7.542
665daecc46c898799d015b61,Prometheus,2012,11758,6.551
665daecc46c898799d015b62,Creepshow 2,1987,536,6.215
665daecc46c898799d015b63,Gold,2016,1575,6.6
665daecc46c898799d015b64,The 'Burbs,1989,1167,6.748
665daecc46c898799d015b65,The Equalizer 3,2023,2666,7.35
665daecc46c898799d015b66,Logan's Run,1976,901,6.584
665daecc46c898799d015b67,Hacksaw Ridge,2016,13329,8.194
665daecc46c898799d015b68,The Emoji Movie,2017,2971,5.448
665daecc46c898799d015b69,Gilda,1946,551,7.5
665daecc46c898799d015b6a,Return of the Jedi,1983,15262,7.893
665daecc46c898799d015b6b,Damsel,2024,1835,7.128
665daecc46c898799d015b6c,Whiplash,2014,14653,8.381
665daecc46c898799d015b6d,The Island,2005,5211,6.674
665daecc46c898799d015b6e,The Island,2005,5211,6.674
665daecc46c898799d015b6f,Anyone But You,2023,1580,7.066
665daecc46c898799d015b70,The Net,1995,1286,6.014
665daecc46c898799d015b71,Highlander,1986,2500,6.897
665daecc46c898799d015b72,Gemini Man,2019,4961,6.298
665daecc46c898799d015b73,Predator 2,1990,3126,6.285
665daecc46c898799d015b74,The Fabelmans,2022,2150,7.643
665daecc46c898799d015b75,X-Men: Apocalypse,2016,12635,6.513
665daecc46c898799d015b76,U.S. Marshals,1998,1530,6.503
665daecc46c898799d015b77,Dune,1984,2876,6.201
665daecc46c898799d015b78,Vamp,1986,151,5.871
665daecc46c898799d015b79,The Lost Boys,1987,1937,7.076
665daecc46c898799d015b7a,Platoon,1986,4374,7.746
665daecc46c898799d015b7b,Wings,1927,254,7.2
665daecc46c898799d015b7c,Quantum of Solace,2008,7629,6.327
665daecc46c898799d015b7d,Hocus Pocus 2,2022,1577,7.258
665daecc46c898799d015b7e,The Prestige,2006,15509,8.203
665daecc46c898799d015b7f,The King's Man,2021,4288,6.767
665daecc46c898799d015b80,Brooklyn,2015,3014,7.316
665daecc46c898799d015b81,Planet of the Apes,2001,3915,5.747
665daecc46c898799d015b82,Solaris,2002,1253,5.901
665daecc46c898799d015b83,Psycho,1960,9758,8.434
665daecc46c898799d015b84,Jigsaw,2017,3546,6.2
665daecc46c898799d015b85,Suicide Squad,2016,20685,5.913
665daecc46c898799d015b86,Ready or Not,2019,4192,7.059
